NAME,EMAIL,GENDER,Area,latitude,longitude,,Art-Watercolor Painting,Art-Pastel Painting,Art-Pencil Drawing,Art-Charcoal Drawing,Art-Ink Illustration,Art-Woodcut Printing,Art-Linocut Printing,Art-Etching,Art-Calligraphy,Art-Ceramics,Art-Textile Arts,,Music-Bollywood,Music-Devotional,Music-Indian Classical,Music-Hindustani,Music-Carnatic,Music-Regional Music,Music-Punjabi,Music-Tamil,Music-Telugu,Music-Bengali,Music-Marathi,Music-Kannada,Music-Gujarati,Music-Pop,Music-Hip-Hop and Rap,Music-Electronic,Music-Folk,Music-Sufi and Ghazal,Music-Classical Fusion,Music-New Releases,Music-Bollywood Classics,Music-Mood-Based Playlists,Music-Artist Radio
Ivan Ratta,ivanratta@yahoo.com,Female,Indiranagar,12.95862974,77.63187861,,0.590886775,0.736890809,0.464765734,0.338721998,0.675136164,0.653351154,0.874628525,1.118004805,0.509418949,0.474950031,-0.01615769,,0.084621438,0.702338734,0.269484357,0.217625133,0.138604833,-0.336293355,0.29311757,-0.322729939,-0.561515564,-0.081323135,-0.428831534,0.89028884,-0.449677109,-1.073353572,-0.433221529,-0.236004464,0.758197598,0.8990912,0.988301683,-1.18513257,-0.236582614,0.634391438,0.268770348
Seher Singhal,sehersinghal@gmail.com,Male,Koramangala,12.94157472,77.62684935,,1.44729868,1.48622173,0.116377164,-0.438550523,0.002408952,0.025947419,-0.443141275,0.211800687,-0.062359168,1.355268496,0.503580428,,0.227087575,0.02866847,0.846790877,0.135749879,0.760267482,0.558951613,0.739722369,0.959032475,0.711551049,-0.427089267,0.028616919,1.418040465,0.147315562,1.908009872,1.811618797,1.981875058,0.096113265,1.595014169,1.9217274,1.262501693,1.077562048,2.158691663,2.006566844
Samar Bassi,samarbassi@gmail.com,Female,JP Nagar,12.90507775,77.55958201,,0.430474664,-1.376096161,0.069700728,-0.12105184,-0.834946983,0.718038344,-0.238161583,0.571832985,-0.396688021,-0.038455317,-1.110795877,,-0.985713201,-2.953572803,-1.616782403,-1.740566815,-1.246420775,-0.832366278,-0.410385321,-0.919565395,-1.556641747,-1.123835605,-0.756314531,-0.412414372,-1.461441879,-0.900803676,-1.425860055,-1.386379586,-1.893585283,-2.121581716,-1.314913874,-1.519435187,-1.752073636,-2.860887408,-1.921751143
Anahita Kurian,anahitakurian@gmail.com,Male,Krishnarajapura,13.00058121,77.67487392,,-0.575264487,0.678594389,-1.239598623,-0.032096296,-0.078875593,-0.859561258,-0.095829221,-0.792805744,0.068883481,-0.562275986,-0.521141922,,0.390256978,0.230898289,0.048161672,-0.143168759,0.809413186,-0.102841091,0.452776558,0.090055952,-0.558307164,0.285939484,-0.541516678,0.054632142,0.437764159,0.646666347,0.770930865,0.770727998,-0.292672279,-0.091394192,0.123137481,0.678642758,0.427953461,0.433938801,0.592439177
Kaira Sengupta,kairasengupta@gmail.com,Male,Marathahalli,12.97122471,77.67973106,,0.957624787,2.269879725,1.792859646,1.527663358,0.612869686,0.558094073,-0.032776294,0.484582424,0.92105287,1.630237016,2.150546716,,-0.540711494,-1.652091337,-1.570725215,-2.121290326,-1.83380698,-1.769354509,-1.600077366,-1.123319477,-2.424077451,-1.370507856,-1.596638673,-1.661015292,-1.597855209,-0.214248939,-0.393601386,-0.892194294,-2.579520577,-1.908520699,-1.876780968,-0.586459224,-1.056652901,-1.381325296,-1.124362258
Aaryahi Borra,aaryahiborra@gmail.com,Female,Marathahalli,13.01061513,77.68613902,,1.426501717,0.708016801,2.307975812,0.941809475,0.482757705,-0.369132115,-0.1976098,0.206849005,0.907051184,1.246414054,0.259750511,,1.254752336,-0.742786959,-0.416416724,0.547394001,-0.581016158,-0.90233495,1.315519058,-0.273931767,-1.358907078,-2.064503294,-0.769036776,-0.332316123,-2.01492585,-0.908828652,-0.735198919,-0.495742266,-0.803899266,-0.791815431,-0.487656297,0.397222526,0.008447817,-0.306011826,-0.183930454
Nitara Bhatnagar,nitarabhatnagar@gmail.com,Male,Koramangala,12.9192091,77.60803594,,0.619806956,-0.124184157,0.685708358,-0.771118886,0.310393902,1.746724893,1.945450356,0.828694201,1.441085406,1.317460559,1.977435763,,0.023063927,0.484607187,-0.685752288,-1.251464251,0.301165347,-0.024611083,-0.09922045,-0.419823066,-0.593088315,-1.119121289,-0.141072891,0.999839607,1.046173646,-1.067577607,-1.146937517,-1.641585183,-0.062740096,0.893832693,-0.298229266,-0.71343001,0.274097899,-0.568888044,-0.343972665
Anaya Char,anayachar@yahoo.com,Male,JP Nagar,12.87260794,77.5768847,,0.437494288,-1.510219404,-0.09204689,0.378186574,-0.422506882,-0.390630994,0.147317334,-0.031905628,-0.239563793,-0.694794285,-0.179221909,,1.528958791,2.164507076,1.001307204,1.174110947,0.379850945,0.461850893,-0.774200584,0.696266928,0.952040268,0.427116718,0.544416682,0.415180541,1.726799265,0.981551205,-0.250786336,0.743316934,0.785976681,1.186113555,0.958159325,-0.04032431,0.849070402,0.88906202,0.221359193
Devansh Rana,devanshrana@gmail.com,Female,Marathahalli,12.97974688,77.742633,,-0.534338912,-2.13686244,0.496631319,0.089892499,0.680834461,-0.810459046,-0.435071074,-0.533917324,1.042456516,-1.765599702,-1.0001071,,1.312769783,1.330689209,1.130336034,1.191990665,1.729212992,2.445190852,1.378034969,1.940095343,2.000136226,1.034494988,0.401137742,2.28207233,2.621590884,1.149177555,-0.465414919,0.39835435,1.352531377,1.866646678,1.9398978,1.818100168,2.096485617,1.0854301,2.34247464
Samaira Srivastava,samairasrivastava@yahoo.com,Male,Sarjapur,12.86469925,77.77772755,,0.764031809,-0.104694135,0.201823296,0.422380299,0.345459711,0.450942264,0.705240005,0.090753294,-0.180665523,-0.659061503,-0.328667598,,-2.537648776,0.04769045,-0.717881123,-2.11322454,-0.570612374,-2.250659344,-1.925563153,-2.567656835,-1.136304764,-1.02071777,-0.640867872,-1.066614295,-0.610746754,-3.164584896,-2.925605746,-1.571392896,-1.998778321,-0.057548815,-1.406020468,-1.835912893,-1.467141628,-1.619763437,-2.191379834
Elakshi Basu,elakshibasu@gmail.com,Male,Marathahalli,12.95688914,77.69725998,,-1.765599289,-0.814000658,-0.151751182,-0.380279549,-0.519975821,0.192746078,-0.130973895,-1.050369824,-2.215551328,-1.180338864,-0.121010182,,0.81446063,1.590202456,0.221367203,0.798218866,-0.044566154,-0.007566191,0.722024208,-0.678305203,-1.038730882,-0.008813162,1.204229482,0.083059671,-1.669861497,-1.116712039,-0.8009089,-0.425017359,0.717883547,1.065649578,0.426332435,-0.690047726,0.235945873,0.439149424,1.167792017
Aayush Amble,aayushamble@outlook.com,Female,HSR Layout,12.90132556,77.65831132,,0.097215224,-0.089345758,0.995073262,-0.785942049,0.413307513,-1.106910227,-0.116643858,-0.289945508,0.791131286,-0.37787649,0.097221382,,0.142857787,1.331101717,0.295131051,0.698774662,1.310823706,0.709756332,0.791170359,0.984949059,0.039722115,1.6126107,1.837814949,1.485244746,0.478343771,-0.258994302,-0.209549299,-0.345869906,0.928043017,0.61890948,0.787400319,-0.333503033,0.763664508,0.688015237,0.31437435
Ojas Subramaniam,ojassubramaniam@yahoo.com,Male,JP Nagar,12.89876887,77.5668665,,-1.01074127,-1.013416232,-1.170097101,-1.638603496,-0.975564271,0.179258923,0.477873805,-0.105981476,-0.097901878,-0.043543513,-0.141690068,,-0.684263942,0.28658631,0.317714532,-0.134445587,-0.631984087,-0.508392918,-0.903065852,0.385048135,0.699596727,-0.136115099,0.530709144,-1.297654767,-0.986774548,-0.946237197,-0.285349378,-0.800532591,-0.084523158,-0.496386102,-0.542338511,0.212163624,-0.771499743,-1.031588953,-0.789409912
Amira Chowdhury,amirachowdhury@gmail.com,Male,HSR Layout,12.91622998,77.62727992,,-0.464872638,0.675512226,0.377264483,-0.042245466,0.708509657,0.78410955,-0.499233171,0.574030831,0.028751428,-0.933566513,-1.33206906,,-0.221324219,-1.362098876,-0.963778545,-1.210449655,-1.230847813,-1.79693105,-0.046556865,-1.600675344,-1.494815314,-0.496426859,-1.951439155,-0.937517109,-0.971844255,-1.096933219,-0.559442637,-1.291443362,-1.198591878,-1.052106808,-1.346612863,-1.351786702,-1.121989926,-1.378722801,-1.20707197
Vardaniya Bhagat,vardaniyabhagat@outlook.com,Female,Marathahalli,12.95237453,77.67792748,,-0.970780188,-1.179000983,-0.279231784,0.074532846,0.307530339,0.50874464,-0.240438845,0.794477924,-0.485539034,-1.038764347,-0.760398688,,-1.157828781,-0.971047124,0.132257282,-1.634775011,0.257205826,-1.152439507,-2.138793807,-0.558941303,-1.055829903,-1.047915274,-0.543002777,-0.152962633,-1.09556877,0.319374501,-0.400093058,-1.059154501,-1.130382924,-0.419502616,-0.069096963,-0.72243878,-0.086076697,-0.247905876,-0.513342464
Anahi Hayer,anahihayer@outlook.com,Male,HSR Layout,12.90761951,77.6380889,,2.044602607,0.849758407,2.191508442,-0.297533729,0.989345487,-0.620565468,-0.781752612,-0.13125966,-0.764171693,0.297128923,-0.867050167,,-0.431488719,-0.589522297,1.161872343,-0.37238142,-1.209576877,-0.785998304,-1.238793748,0.281540467,-0.832918094,1.493788063,0.868620278,-0.218616968,1.765299083,0.797392315,-0.193230511,0.414598581,0.447843484,0.517334779,0.508690258,0.697023809,0.303489667,0.267600007,1.089945247
Lagan Sundaram,lagansundaram@gmail.com,Male,Koramangala,12.9412488,77.59711867,,-0.764390145,-0.584203878,-0.549020274,-0.907888825,-0.967983989,-0.94990767,-0.082349967,-0.975412692,0.115222161,0.25604099,-0.514214786,,0.866127198,1.86011958,1.80012615,1.828591627,1.30414516,-0.034253315,0.060548482,-0.884250783,0.086828438,0.324610301,-0.562931011,-0.742441108,0.567507322,-0.84141683,-1.597166774,-1.297772356,1.071622702,0.843518728,0.583941614,-0.550295464,0.809435524,-0.116059585,0.239644753
Baiju Sandhu,baijusandhu@gmail.com,Female,Sarjapur,12.85878443,77.7794523,,-0.005145539,-0.222777658,0.555767363,0.034483306,1.757497633,1.540712023,0.508643942,1.914124741,0.245660352,-0.720756278,-0.575710125,,1.032029329,1.487299976,1.235662244,1.7798653,1.211396246,0.358236116,0.52824109,1.021840733,0.028765654,0.193781751,0.798840328,0.211561877,0.533959509,-0.633074569,-2.199507759,0.029817171,1.022630576,0.782577966,1.039060668,-0.25192875,-0.272644398,0.235187906,0.142392336
Anaya Ganesh,anayaganesh@outlook.com,Male,HSR Layout,12.91553881,77.66527207,,0.244586302,0.220052833,0.306873618,-0.372915748,0.910461444,0.451175149,0.448511646,0.950215383,-0.024556232,-0.568435447,-0.859736337,,-1.772278876,-0.312949657,0.099000336,-0.384730261,-0.319759017,-1.123428973,-1.277165758,0.462062813,0.556706577,-0.434034417,0.530755896,-0.76486399,-1.348973021,-0.305656255,0.524870485,0.353220778,-0.270577667,0.100504995,-0.049504591,0.319236481,-0.163982662,-0.57967138,-0.437461816
Manikya Chada,manikyachada@yahoo.com,Female,HSR Layout,12.91414426,77.66059445,,1.646992227,2.943294045,1.7809526,1.031144154,1.976064135,1.226885629,1.033298041,0.62464837,0.292260316,1.335400453,-0.571775509,,-0.23818184,0.431988986,1.478493336,1.942366711,0.893607192,0.708370897,-0.225340785,0.17849554,-0.239354166,0.416006517,0.150270101,-0.466553941,-0.248215589,-0.735517848,-0.762660671,-0.591250388,0.309145756,-0.017857163,0.441309304,-0.816972218,-1.095565123,-0.359369896,-0.080179887
Lakshay Thaker,lakshaythaker@yahoo.com,Male,Koramangala,12.92100848,77.57683004,,-0.974638831,-0.888167778,0.959734444,0.576521687,-0.773868881,-0.438503075,-0.088205979,0.10208298,0.760066885,0.317370921,1.282889762,,-0.49042713,1.675371671,-0.057857528,1.237884029,0.889843408,0.357861507,-0.917802732,0.05486508,0.505428845,2.035038,1.164018385,1.138682741,0.631602968,0.163761906,0.997803236,0.290455079,1.298130602,1.068038911,0.970357829,-0.166288159,0.12346747,1.42123345,0.623629281
Divit Arora,divitarora@outlook.com,Female,HSR Layout,12.92128881,77.61670006,,-1.155851131,-1.773267394,0.003377845,-0.598626159,-1.473796159,-0.907911338,-0.170296444,-0.658008862,-0.760619845,-1.57414487,-0.849157995,,-1.355425963,-1.310837009,-0.15822882,0.344138555,-0.582815651,0.498126859,-0.840534715,0.777875005,-1.394233086,0.600475124,0.25116316,-0.85579699,0.273020488,1.380786379,1.027660089,1.094319223,0.106438564,-0.897018024,-0.206007446,0.103345398,-0.193877252,0.40293446,0.393859505
Aarav Ganesan,aaravganesan@outlook.com,Male,Sarjapur,12.87751166,77.78456826,,-0.979841257,-0.386450665,-1.106384947,-0.599548149,-1.250014735,-0.924095829,-2.200750798,-1.585284574,-1.197445979,-1.656694963,-1.737349244,,0.206610479,-0.302528265,-0.387469789,-1.098987693,1.53651681,-0.440836513,-0.437842936,1.470542215,-0.128509683,-0.823633128,-0.762795496,1.638917661,-0.684728532,1.044430336,0.057224523,0.446772814,0.045283833,-0.028208565,0.605242618,-0.509455818,0.121255636,0.859158624,0.065029795
Drishya Bhasin,drishyabhasin@gmail.com,Male,HSR Layout,12.89962503,77.65021248,,0.187611675,0.443670004,1.517806316,0.980806154,1.160601496,0.200946452,0.104463287,0.308161631,-0.010345879,0.25974288,0.108760548,,0.278935718,0.549897191,0.567701091,0.796566239,-0.283619062,0.003169087,-0.219436988,0.444804974,-0.428883252,0.289412095,1.101927217,-0.875216168,-1.106901996,1.4196964,1.252702532,0.905005177,-0.231953095,-0.088471618,-0.882983201,0.343424151,0.817788015,0.381808512,1.494054688
Tarini Kota,tarinikota@gmail.com,Female,JP Nagar,12.88384388,77.60650699,,-1.633778722,-0.767112959,-1.134512849,-1.112352063,0.377335645,0.752380054,0.365702408,0.105548864,-0.16023158,-0.72000694,0.59745333,,-0.525864447,-0.840169554,-0.431617848,-0.756813748,-0.516731965,-1.43508012,-1.45473123,-0.870447937,-1.037285529,-0.469200087,-1.086877161,-0.175014969,-0.809159123,-0.876184167,-1.884801585,-1.062361655,-1.252360956,-0.391747463,-0.610365878,-1.016464956,-1.065235963,-1.148255365,-0.760988963
Lakshit Dubey,lakshitdubey@gmail.com,Female,HSR Layout,12.93584014,77.62854814,,0.074807266,0.029741005,0.124096603,-0.585460546,-0.843513205,0.012228971,-0.242936347,-0.3477736,0.226637352,1.366917033,0.488357157,,1.389799941,0.729619142,0.964090312,0.546237706,2.085017162,3.010436525,1.828747156,2.389793262,3.035001563,1.30170022,2.111428152,2.287486161,1.130024345,1.904118705,1.156131086,2.196037776,1.59309161,0.913575184,1.349604496,1.469011892,2.277783701,1.160196416,1.375709567
Vedika Char,vedikachar@yahoo.com,Female,Koramangala,12.92322858,77.67692647,,-0.878538929,0.636241829,1.362646685,1.425819183,1.15512298,2.607378641,1.745585089,2.009099606,1.383787743,0.945981765,0.573767296,,-1.033440351,1.050832227,-0.258865194,0.40372993,0.215310741,0.35745808,0.038193197,0.34900406,0.101887263,1.026766755,-0.775968059,0.16489057,0.670033453,1.06321252,1.025644605,0.742270061,-0.385351257,0.412772419,1.103956381,-0.090562477,1.245144039,1.510614908,0.657570489
Myra Kade,myrakade@gmail.com,Male,Marathahalli,12.98251289,77.7006897,,0.540254884,-0.410779244,-0.093378878,-1.04916395,1.050282813,0.050461118,-0.955641553,-0.574483223,1.361363619,-0.55766783,-0.402470853,,0.29514743,-0.894904805,-0.025623969,0.893080322,0.349756556,0.35710956,0.48964241,-0.705749406,0.277325953,-0.300656133,-0.126444372,-0.252217675,-0.641480014,0.416951419,0.971876334,0.502211077,0.58106382,-1.07880337,-0.269585734,-0.275619781,-0.102717086,0.013570135,-0.192488395
Kartik Deol,kartikdeol@yahoo.com,Female,Marathahalli,12.97977842,77.72031281,,-0.601914999,-0.630352219,1.039416554,-0.075168593,0.511206555,-0.076946198,-0.616302289,-0.648508462,-1.166345997,-0.543042581,0.248954851,,0.632627573,1.190371495,1.219770052,1.538176936,-0.129117062,0.576408623,0.22134615,0.147794787,0.656159937,1.987613537,0.704318521,-0.666428074,0.89255297,0.377494093,0.100728236,-0.442893088,0.326842987,0.623923494,0.567407244,1.645548563,1.867645549,0.382003927,0.538984671
Seher Iyer,seheriyer@gmail.com,Male,JP Nagar,12.88911455,77.59279698,,-0.547352569,-0.211967675,0.995753012,0.488782722,1.033568401,-0.293832203,0.442160531,1.485348596,0.297968366,0.016237213,0.223692709,,0.752404547,-1.122893751,-2.245937686,-1.415004903,-2.027765847,0.310007478,1.313253165,-1.076776351,-0.312075203,0.449511926,0.015545441,-1.53801497,-0.420400768,-0.352417214,-0.398673232,-0.7703652,-0.831264075,-1.40897144,-1.97780269,-1.374315437,-0.773675671,-1.510393524,-1.591864297
Ayesha Jani,ayeshajani@gmail.com,Male,HSR Layout,12.89872452,77.63796416,,0.059381993,1.280872743,0.332809696,0.788689376,0.280266721,0.953235808,0.925361128,0.094626715,-0.643209933,-0.070863576,0.791283211,,0.310250627,-0.595253811,-0.654431676,-0.156163948,-0.832356451,-0.37810652,-0.095696048,-0.559057175,-0.478611524,0.157730823,0.004078913,-0.590754242,0.283341656,0.202104322,-0.452883789,-0.14802392,-0.087144412,0.129256669,-0.520416641,0.289934414,0.380718583,0.352545467,-0.507917935
Shamik Luthra,shamikluthra@outlook.com,Female,Krishnarajapura,13.01369567,77.6733121,,-1.862797245,-0.034495121,-0.669354718,-0.46503702,-0.093990054,-0.96908251,-0.105234991,-0.327801146,0.806413401,-1.13726015,-0.252937485,,-0.789297054,0.248197912,1.377826696,1.298009385,0.808352289,0.666965062,-0.751948939,2.030474972,0.866888496,-0.179629701,1.049829111,-1.152093287,-0.822648636,0.641873445,0.195867648,1.105871171,0.893033079,-0.348406504,0.418359816,1.077149984,0.054278805,0.128869052,0.273762686
Zoya Ravi,zoyaravi@gmail.com,Male,Krishnarajapura,12.99642677,77.68953888,,-0.310387659,-1.05449111,-1.679862859,-0.954672344,-0.48231775,-1.935779679,-1.231901847,-1.908226858,-1.140312905,-1.842052602,-1.793008873,,0.145420347,0.614328519,0.944100565,1.495453899,1.386012709,1.313308189,0.164538537,1.084220041,0.471454511,0.276037857,-0.64091037,0.856243848,1.437056888,0.616555202,0.694016858,-0.3754271,0.343125058,0.740401797,0.735457743,-0.520299364,0.348511802,0.09924911,1.120112109
Ira Vora,iravora@yahoo.com,Male,Sarjapur,12.86276948,77.73001741,,0.527702537,0.285689951,0.35670534,-1.448150557,-0.403139424,0.193969922,-1.180446288,-1.988289265,0.2656851,1.320781762,0.544234248,,0.18159677,1.679311132,0.60207011,0.63509662,1.08310355,0.931091936,0.853696628,0.67022954,0.371506984,-0.116043126,1.567947654,0.344321043,-0.806194632,0.235580143,1.757495608,0.737260147,0.740932177,1.136601241,0.993224205,1.134390374,0.775859164,1.159493106,1.563381621
Ishaan Walla,ishaanwalla@gmail.com,Female,HSR Layout,12.87479783,77.66705454,,-0.419686982,-1.592784169,-0.484068641,-0.444006021,0.170737925,0.169262306,-0.341953022,0.710585223,-0.661651539,-1.07587354,-1.673052859,,0.333661374,-0.167657711,-0.537149126,0.725066565,-0.838899603,-2.17939691,-0.707029209,-1.800718195,-1.398814935,-2.323570931,-2.048381406,-1.337847416,-1.083112535,-1.081877163,-1.985772456,-1.118757958,-1.660017036,-0.613939554,-1.023553152,-1.265455055,-1.190588954,-1.150787991,-1.311786321
Indrans Viswanathan,indransviswanathan@gmail.com,Male,Koramangala,12.93491019,77.6337276,,0.399268072,0.740934877,-0.635671337,-0.053772239,0.371859214,0.563446297,0.538670988,1.431820876,-0.545118075,0.045002078,0.541952531,,0.642335329,1.755963417,0.205684253,0.460978612,0.24718965,1.97424917,-0.225158114,1.972070587,1.672997466,2.387322025,0.929804758,0.664285158,2.556572509,1.421395373,2.614313346,1.970075673,1.679760567,1.296788054,0.941547881,0.937191792,0.945588546,1.390318496,0.812565543
Vidur Ghosh,vidurghosh@gmail.com,Male,Indiranagar,12.97791184,77.63612256,,0.44847599,0.285320755,-0.58364612,-0.150399472,-0.79318806,-0.83224384,-1.04097111,-0.989889331,-1.183227213,0.826327824,0.758521248,,0.137125352,-0.795453862,-0.163958842,0.273032624,-0.183116027,1.153892507,1.277433171,1.165475507,0.596469362,-0.352185776,1.517828769,-1.412220511,-0.403244795,0.999537043,2.158919218,1.641133295,1.327106341,-0.022937299,-0.266292993,0.492422208,-0.580758008,-0.046162477,0.263333607
Jivika Kashyap,jivikakashyap@gmail.com,Female,Koramangala,12.92387257,77.63824123,,1.064507166,0.228956449,0.273426428,1.084235925,0.543627076,1.606911743,1.816958731,0.63185951,0.187899091,0.764730894,0.516903128,,0.255258775,-0.165861095,-0.443759346,-0.483779776,0.078112128,0.173092097,-0.597200095,0.863579523,0.952350962,0.706120206,1.445042893,2.282331602,1.13547064,0.704134605,1.391682128,1.706324033,0.982055364,0.781986416,0.507590673,0.750005608,0.423113929,0.571741039,0.248770518
Ishita Venkataraman,ishitavenkataraman@yahoo.com,Male,HSR Layout,12.91488908,77.65495875,,0.058744893,-0.019316413,1.258944885,-0.377065043,-1.36255026,-0.480369387,0.248043043,-0.278300518,0.422880764,1.197013824,0.964502556,,1.497093755,0.271769303,1.385872271,1.473399178,0.729026176,1.007820453,1.450291611,1.15825135,1.319053586,1.417812571,1.295261165,0.209180987,0.332671193,1.187493115,0.841867678,1.52863581,1.509801858,0.642732623,0.579117642,1.270578216,1.12288425,0.313214194,0.505036478
Mohanlal Khanna,mohanlalkhanna@yahoo.com,Male,JP Nagar,12.87292456,77.59093703,,0.381519878,-1.427829547,-0.926756639,-2.498912076,0.405233335,-0.93864889,-0.636706019,-0.623557751,1.638809113,-0.660877894,-0.453617471,,-1.106702467,0.245089963,-1.274747898,-0.784585208,0.321958569,-0.963826769,-0.912495642,-0.97658281,-1.34083218,-0.840150291,-1.961872875,0.749114371,-0.051173669,-2.827965167,-0.730845864,-2.209793229,-1.149213548,-0.897465444,-1.270191144,-1.397163365,-0.24030662,-1.292823212,-1.512490191
